2025-08-01 14:41:10,972 INFO: TEST EMBED:  epoch:40,train_loss:5.1,top_1_acc:0.29,top_3_acc:0.45,top_5_acc:0.54 
2025-08-01 14:41:21,622 INFO: VAL  EMBED:  epoch:41,train_loss:5.1,top_1_acc:0.0294,top_3_acc:0.0704,top_5_acc:0.0958 
2025-08-01 14:41:21,622 INFO: TEST EMBED:  epoch:41,train_loss:5.1,top_1_acc:0.22,top_3_acc:0.455,top_5_acc:0.53 
2025-08-01 14:41:32,570 INFO: VAL  EMBED:  epoch:42,train_loss:5.09,top_1_acc:0.0321,top_3_acc:0.0699,top_5_acc:0.0992 
2025-08-01 14:41:32,570 INFO: TEST EMBED:  epoch:42,train_loss:5.09,top_1_acc:0.25,top_3_acc:0.445,top_5_acc:0.53 
2025-08-01 14:41:43,260 INFO: VAL  EMBED:  epoch:43,train_loss:5.1,top_1_acc:0.0294,top_3_acc:0.0695,top_5_acc:0.0989 
2025-08-01 14:41:43,260 INFO: TEST EMBED:  epoch:43,train_loss:5.1,top_1_acc:0.255,top_3_acc:0.47,top_5_acc:0.555 
2025-08-01 14:41:54,113 INFO: VAL  EMBED:  epoch:44,train_loss:5.08,top_1_acc:0.0305,top_3_acc:0.0695,top_5_acc:0.0983 
2025-08-01 14:41:54,113 INFO: TEST EMBED:  epoch:44,train_loss:5.08,top_1_acc:0.225,top_3_acc:0.43,top_5_acc:0.545 
2025-08-01 14:42:04,914 INFO: VAL  EMBED:  epoch:45,train_loss:5.09,top_1_acc:0.0289,top_3_acc:0.0701,top_5_acc:0.0996 
2025-08-01 14:42:04,914 INFO: TEST EMBED:  epoch:45,train_loss:5.09,top_1_acc:0.305,top_3_acc:0.48,top_5_acc:0.59 
2025-08-01 14:42:15,678 INFO: VAL  EMBED:  epoch:46,train_loss:5.08,top_1_acc:0.031,top_3_acc:0.0708,top_5_acc:0.0997 
2025-08-01 14:42:15,678 INFO: TEST EMBED:  epoch:46,train_loss:5.08,top_1_acc:0.255,top_3_acc:0.445,top_5_acc:0.49 
2025-08-01 14:42:26,360 INFO: VAL  EMBED:  epoch:47,train_loss:5.08,top_1_acc:0.0298,top_3_acc:0.0705,top_5_acc:0.0992 
2025-08-01 14:42:26,360 INFO: TEST EMBED:  epoch:47,train_loss:5.08,top_1_acc:0.23,top_3_acc:0.465,top_5_acc:0.53 
2025-08-01 14:42:37,021 INFO: VAL  EMBED:  epoch:48,train_loss:5.07,top_1_acc:0.0302,top_3_acc:0.076,top_5_acc:0.105 
2025-08-01 14:42:37,022 INFO: TEST EMBED:  epoch:48,train_loss:5.07,top_1_acc:0.275,top_3_acc:0.46,top_5_acc:0.54 
2025-08-01 14:42:47,677 INFO: VAL  EMBED:  epoch:49,train_loss:5.07,top_1_acc:0.0318,top_3_acc:0.0713,top_5_acc:0.103 
2025-08-01 14:42:47,677 INFO: TEST EMBED:  epoch:49,train_loss:5.07,top_1_acc:0.25,top_3_acc:0.46,top_5_acc:0.53 
2025-08-01 14:42:47,959 INFO: sub:1 开始训练！！ 
2025-08-01 14:43:49,779 INFO: VAL  EMBED:  epoch:0,train_loss:6.97,top_1_acc:0.000403,top_3_acc:0.00134,top_5_acc:0.00188 
2025-08-01 14:43:49,779 INFO: TEST EMBED:  epoch:0,train_loss:6.97,top_1_acc:0.01,top_3_acc:0.03,top_5_acc:0.05 
2025-08-01 14:44:00,374 INFO: VAL  EMBED:  epoch:1,train_loss:6.59,top_1_acc:0.00242,top_3_acc:0.00699,top_5_acc:0.0112 
2025-08-01 14:44:00,374 INFO: TEST EMBED:  epoch:1,train_loss:6.59,top_1_acc:0.045,top_3_acc:0.14,top_5_acc:0.2 
